City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
451,Tessalit,ML,2022-02-05 01:40:26,20.1986,1.0114,57.56,18,0,10.51,clear sky
452,Kirakira,SB,2022-02-05 01:40:26,-10.4544,161.9205,84.25,75,100,6.15,overcast clouds
453,Tombouctou,ML,2022-02-05 01:40:27,20.0,-3.0,61.84,10,0,10.2,clear sky
454,Srednekolymsk,RU,2022-02-05 01:39:40,67.45,153.6833,-27.83,100,100,0.34,overcast clouds
455,Chabahar,IR,2022-02-05 01:41:27,25.2919,60.643,69.82,59,0,10.02,clear sky
456,Coffs Harbour,AU,2022-02-05 01:41:27,-30.3,153.1333,73.67,88,75,11.5,broken clouds
457,Mantua,IT,2022-02-05 01:41:28,45.1667,10.7833,46.81,90,100,1.01,overcast clouds
458,Touros,BR,2022-02-05 01:41:28,-5.1989,-35.4608,81.5,73,4,13.2,clear sky
459,Huntsville,US,2022-02-05 01:40:36,34.7304,-86.5861,32.13,88,100,5.01,overcast clouds
460,Keetmanshoop,NA,2022-02-05 01:41:28,-26.5833,18.1333,78.28,38,10,7.47,clear sky
461,Pimentel,PE,2022-02-05 01:41:28,-6.8367,-79.9342,70.38,82,37,12.71,scattered clouds
462,Avera,US,2022-02-05 01:37:06,33.194,-82.5271,53.47,83,100,14.25,overcast clouds
463,Kununurra,AU,2022-02-05 01:41:15,-15.7667,128.7333,84.18,84,75,8.05,broken clouds
464,Raahe,FI,2022-02-05 01:41:29,64.6833,24.4833,23.2,89,100,20.0,light snow
465,Sechura,PE,2022-02-05 01:41:29,-5.5569,-80.8222,71.64,80,38,12.71,scattered clouds
466,Vuktyl,RU,2022-02-05 01:41:29,63.8567,57.3094,-3.6,100,90,2.86,overcast clouds
467,Sembe,CG,2022-02-05 01:41:30,1.6481,14.5806,67.53,61,53,1.59,broken clouds
468,Abong Mbang,CM,2022-02-05 01:41:30,3.9833,13.1833,62.2,33,85,2.37,overcast clouds
469,Hirara,JP,2022-02-05 01:41:30,24.8,125.2833,62.46,72,75,16.11,broken clouds
470,Monrovia,LR,2022-02-05 01:41:31,6.3005,-10.7969,78.42,83,12,3.18,few clouds
471,Rairangpur,IN,2022-02-05 01:41:31,22.2676,86.1751,55.85,67,0,4.21,clear sky
472,Dudinka,RU,2022-02-05 01:41:31,69.4058,86.1778,-2.94,97,95,5.93,overcast clouds
473,Kaseda,JP,2022-02-05 01:41:31,31.4167,130.3167,42.03,76,95,21.23,overcast clouds
474,Jijiang,CN,2022-02-05 01:41:32,29.2906,106.2542,49.5,59,100,4.7,overcast clouds
475,Ulaangom,MN,2022-02-05 01:41:32,49.9811,92.0667,-23.35,90,93,2.53,overcast clouds
476,Yulara,AU,2022-02-05 01:41:32,-25.2406,130.9889,78.64,27,0,8.05,clear sky
477,Burnie,AU,2022-02-05 01:41:32,-41.0667,145.9167,64.67,68,98,6.89,overcast clouds
478,Paris,FR,2022-02-05 01:40:43,48.8534,2.3488,40.14,89,20,1.01,few clouds
479,Huarmey,PE,2022-02-05 01:41:33,-10.0681,-78.1522,71.06,83,44,9.04,scattered clouds
480,Kastamonu,TR,2022-02-05 01:41:26,41.5,33.6667,15.08,95,37,1.86,scattered clouds
481,Constitucion,CL,2022-02-05 01:41:33,-35.3333,-72.4167,58.6,88,2,12.21,clear sky
482,Deputatskiy,RU,2022-02-05 01:41:33,69.3,139.9,-27.35,99,69,2.53,broken clouds
483,Perth,AU,2022-02-05 01:41:34,-31.9333,115.8333,100.67,17,0,8.05,clear sky
484,Preobrazheniye,RU,2022-02-05 01:41:34,42.9019,133.9064,12.07,46,5,8.95,clear sky
485,Novobirilyussy,RU,2022-02-05 01:41:34,56.9514,90.6661,21.67,80,100,11.9,overcast clouds
486,Bilma,NE,2022-02-05 01:41:35,18.6853,12.9164,56.12,24,2,4.68,clear sky
487,Vieques,PR,2022-02-05 01:41:35,18.425,-65.8329,74.89,83,20,0.0,few clouds
488,Sioux Lookout,CA,2022-02-05 01:39:15,50.1001,-91.917,-3.62,83,0,2.3,clear sky
489,Soyo,AO,2022-02-05 01:41:35,-6.1349,12.3689,76.89,82,78,2.73,broken clouds
490,Aksu,CN,2022-02-05 01:41:35,41.1231,80.2644,25.59,74,99,5.01,overcast clouds
491,Batticaloa,LK,2022-02-05 01:40:52,7.7102,81.6924,74.79,78,95,3.4,overcast clouds
492,Minab,IR,2022-02-05 01:41:36,27.1467,57.0801,58.5,88,0,0.0,clear sky
493,Dongsheng,CN,2022-02-05 01:41:36,39.8161,109.9776,9.27,52,100,7.31,overcast clouds
494,Waingapu,ID,2022-02-05 01:41:37,-9.6567,120.2641,85.86,67,35,13.89,scattered clouds
495,Medicine Hat,CA,2022-02-05 01:40:05,50.0501,-110.6683,42.51,70,75,8.01,broken clouds
496,Broken Hill,AU,2022-02-05 01:41:37,-31.95,141.4333,78.51,31,40,19.57,scattered clouds
497,Albanel,CA,2022-02-05 01:41:37,48.8832,-72.4487,-3.86,64,100,6.91,overcast clouds
498,Prince Rupert,CA,2022-02-05 01:38:45,54.3161,-130.3201,42.89,93,100,14.97,mist
499,Fraga,ES,2022-02-05 01:41:37,41.5229,0.3489,49.57,67,100,9.33,overcast clouds
500,Verkhnevilyuysk,RU,2022-02-05 01:41:38,63.4453,120.3167,-17.12,95,87,2.33,overcast clouds
501,Kissidougou,GN,2022-02-05 01:42:38,9.1848,-10.0999,67.87,20,4,2.19,clear sky
502,Madhipura,IN,2022-02-05 01:42:38,25.9167,86.7833,55.99,92,100,1.63,overcast clouds
503,Yumen,CN,2022-02-05 01:42:39,40.2833,97.2,15.67,36,100,14.74,overcast clouds
504,Awjilah,LY,2022-02-05 01:42:39,29.1081,21.2869,49.82,74,0,7.47,clear sky
505,Mokhsogollokh,RU,2022-02-05 01:42:39,61.4681,128.9203,-15.68,93,95,3.15,overcast clouds
506,Puerto Colombia,CO,2022-02-05 01:42:40,10.9878,-74.9547,78.89,82,5,30.47,clear sky
507,Lazaro Cardenas,MX,2022-02-05 01:40:27,17.9583,-102.2,73.4,76,16,2.17,few clouds
508,Barcelona,ES,2022-02-05 01:40:12,41.3888,2.159,55.54,86,75,1.01,mist
509,Fukue,JP,2022-02-05 01:42:40,32.6881,128.8419,41.36,56,75,16.11,broken clouds
510,Sukpak,RU,2022-02-05 01:42:40,51.6667,94.6333,-23.44,97,54,1.3,broken clouds
511,Quzhou,CN,2022-02-05 01:42:41,28.9594,118.8686,43.88,76,9,7.94,clear sky
512,Yabelo,ET,2022-02-05 01:42:41,4.8833,38.0833,62.53,29,57,5.39,broken clouds
513,Bodden Town,KY,2022-02-05 01:42:41,19.2833,-81.25,77.0,83,40,5.99,scattered clouds
514,Kulhudhuffushi,MV,2022-02-05 01:42:41,6.6221,73.07,81.05,65,74,11.52,broken clouds
515,Goma,CD,2022-02-05 01:42:42,-1.6792,29.2228,62.6,88,100,1.57,light rain
516,Abnub,EG,2022-02-05 01:42:42,27.2696,31.1511,46.62,61,6,8.41,clear sky
517,Emerald,AU,2022-02-05 01:42:42,-23.5333,148.1667,83.34,39,0,13.8,clear sky
518,Teguise,ES,2022-02-05 01:42:42,29.0605,-13.564,62.82,77,0,10.36,clear sky
519,Tianmen,CN,2022-02-05 01:42:43,30.6516,113.1603,43.07,57,5,10.09,clear sky
520,Ruteng,ID,2022-02-05 01:42:43,-8.6136,120.4721,72.14,76,96,2.21,overcast clouds
521,Camacupa,AO,2022-02-05 01:42:43,-12.0167,17.4833,60.64,94,100,2.35,overcast clouds
522,Konstantinovsk,RU,2022-02-05 01:42:44,47.5828,41.0922,26.26,84,100,9.33,overcast clouds
523,Harwich,GB,2022-02-05 01:40:11,51.9419,1.2844,39.34,82,1,11.01,clear sky
524,Wanning,CN,2022-02-05 01:42:44,18.8003,110.3967,65.5,83,100,10.98,overcast clouds
525,Mugango,TZ,2022-02-05 01:42:44,-1.6833,33.7,68.45,78,100,5.77,light rain
526,Havre-Saint-Pierre,CA,2022-02-05 01:42:45,50.2334,-63.5986,5.59,65,100,10.36,overcast clouds
527,Rocha,UY,2022-02-05 01:42:45,-34.4833,-54.3333,66.07,96,21,3.78,few clouds
528,Oktyabrskiy,RU,2022-02-05 01:42:45,54.4815,53.471,25.27,90,100,6.38,overcast clouds
529,Lixourion,GR,2022-02-05 01:42:46,38.2019,20.4314,52.03,76,62,6.91,broken clouds
530,Nantucket,US,2022-02-05 01:38:08,41.2835,-70.0995,37.51,93,100,17.27,mist
531,Tadpatri,IN,2022-02-05 01:42:46,14.9167,78.0167,70.41,35,35,1.72,scattered clouds
532,Jeremoabo,BR,2022-02-05 01:42:46,-10.075,-38.4808,72.1,83,78,6.8,broken clouds
533,Lyuban,BY,2022-02-05 01:42:46,52.7985,28.0048,20.52,96,100,10.94,overcast clouds
534,Tambovka,RU,2022-02-05 01:42:47,50.0969,128.0489,1.51,96,99,5.59,overcast clouds
535,Pacific Grove,US,2022-02-05 01:42:47,36.6177,-121.9166,64.08,55,0,4.0,clear sky
536,Tapejara,BR,2022-02-05 01:42:47,-28.0681,-52.0139,66.76,98,5,3.22,clear sky
537,Coihaique,CL,2022-02-05 01:42:47,-45.5752,-72.0662,60.75,59,0,3.44,clear sky
538,Linares,CL,2022-02-05 01:42:48,-35.85,-71.6,64.27,57,7,3.04,clear sky
539,Lima,PE,2022-02-05 01:39:23,-12.0432,-77.0282,70.05,78,0,1.01,clear sky
540,Kavieng,PG,2022-02-05 01:42:48,-2.5744,150.7967,83.88,69,100,5.82,overcast clouds
541,Gannan,CN,2022-02-05 01:42:49,47.9147,123.5031,4.55,72,97,7.09,overcast clouds
542,Bonthe,SL,2022-02-05 01:42:49,7.5264,-12.505,75.43,85,9,3.27,clear sky
543,Magadan,RU,2022-02-05 01:42:50,59.5667,150.8,5.14,68,12,10.27,few clouds
544,Durban,ZA,2022-02-05 01:40:00,-29.8579,31.0292,70.92,100,100,1.99,heavy intensity rain
545,Saryg-Sep,RU,2022-02-05 01:42:50,51.5,95.6,-18.89,98,84,3.11,broken clouds
546,Itoman,JP,2022-02-05 01:42:51,26.1247,127.6694,61.57,56,75,18.41,broken clouds
547,Sao Gotardo,BR,2022-02-05 01:42:51,-19.3111,-46.0489,65.64,94,99,2.93,heavy intensity rain
548,Aldan,RU,2022-02-05 01:43:51,58.6031,125.3894,-4.36,94,100,2.73,overcast clouds
549,Amnat Charoen,TH,2022-02-05 01:43:51,15.9167,104.75,70.77,63,10,20.2,clear sky
550,Puerto Rondon,CO,2022-02-05 01:43:52,6.2805,-71.1,84.33,49,100,4.32,overcast clouds
551,Denpasar,ID,2022-02-05 01:43:52,-8.65,115.2167,83.71,79,75,16.11,broken clouds
552,Veraval,IN,2022-02-05 01:42:44,20.9,70.3667,63.75,64,43,2.28,scattered clouds
553,San Patricio,US,2022-02-05 01:43:52,28.017,-97.5169,43.84,68,6,15.17,clear sky
554,Taoudenni,ML,2022-02-05 01:43:53,22.6783,-3.9836,64.4,14,20,9.93,few clouds
555,Rio Gallegos,AR,2022-02-05 01:43:53,-51.6226,-69.2181,50.05,71,0,18.41,clear sky
556,Jammalamadugu,IN,2022-02-05 01:43:53,14.8333,78.4,69.33,52,36,2.89,scattered clouds
557,Okha,RU,2022-02-05 01:43:54,53.5739,142.9478,2.98,92,100,20.78,overcast clouds
558,Douentza,ML,2022-02-05 01:43:54,14.9951,-2.9517,64.67,14,12,5.35,few clouds
559,Mahon,ES,2022-02-05 01:43:54,39.8885,4.2658,48.76,93,0,5.75,clear sky
560,Deep River,CA,2022-02-05 01:43:23,46.1001,-77.4995,7.43,94,100,3.65,overcast clouds
561,Mtwara,TZ,2022-02-05 01:43:54,-10.2667,40.1833,75.92,88,100,7.56,moderate rain
562,Esil,KZ,2022-02-05 01:43:55,51.9556,66.4042,16.21,69,100,14.05,overcast clouds
563,Mangai,CD,2022-02-05 01:43:55,-4.05,19.5333,68.92,94,100,1.41,overcast clouds
564,Port Macquarie,AU,2022-02-05 01:43:55,-31.4333,152.9167,75.88,60,98,14.85,overcast clouds
565,Chapada Dos Guimaraes,BR,2022-02-05 01:43:56,-15.4606,-55.7497,73.06,89,99,4.41,overcast clouds
566,San Felipe,VE,2022-02-05 01:43:56,10.3399,-68.7425,69.64,93,63,3.89,broken clouds
567,Cap Malheureux,MU,2022-02-05 01:43:56,-19.9842,57.6142,79.47,82,99,11.01,overcast clouds
568,Stromness,GB,2022-02-05 01:43:56,58.965,-3.296,35.85,66,61,35.41,broken clouds
569,Praia,CV,2022-02-05 01:43:57,14.9215,-23.5087,70.34,78,0,13.8,clear sky
570,Baykit,RU,2022-02-05 01:43:57,61.67,96.37,8.62,98,100,2.06,overcast clouds
571,Toora-Khem,RU,2022-02-05 01:43:57,52.4675,96.11,-16.67,100,96,2.01,overcast clouds
572,Cap-Aux-Meules,CA,2022-02-05 01:42:02,47.3821,-61.8597,23.02,86,100,29.93,snow
573,Mayumba,GA,2022-02-05 01:43:57,-3.432,10.6554,75.74,83,100,0.56,overcast clouds
574,Great Yarmouth,GB,2022-02-05 01:43:58,52.6083,1.7305,38.44,86,5,19.66,clear sky
575,Auki,SB,2022-02-05 01:43:58,-8.7676,160.7034,84.4,74,100,7.74,overcast clouds
576,Maniitsoq,GL,2022-02-05 01:43:58,65.4167,-52.9,7.65,83,100,12.28,light snow
577,Adrar,MR,2022-02-05 01:42:50,20.5022,-10.0711,63.66,12,0,9.22,clear sky
578,Basco,PH,2022-02-05 01:40:48,20.4487,121.9702,72.48,75,98,27.31,overcast clouds
579,Kieta,PG,2022-02-05 01:43:59,-6.2167,155.6333,86.38,71,100,12.19,light rain
580,Springdale,US,2022-02-05 01:42:48,36.1867,-94.1288,24.91,57,0,0.0,clear sky
581,Bulgan,MN,2022-02-05 01:43:59,48.8125,103.5347,-1.5,85,4,3.87,clear sky
582,Bengkulu,ID,2022-02-05 01:40:15,-3.8004,102.2655,74.84,90,100,3.42,overcast clouds
583,Ust-Barguzin,RU,2022-02-05 01:43:59,53.45,108.9833,4.33,95,100,1.83,overcast clouds
584,Kumba,CM,2022-02-05 01:44:00,4.6363,9.4469,72.64,86,5,2.15,clear sky
585,Tezu,IN,2022-02-05 01:44:00,27.9167,96.1667,55.74,97,100,1.92,light rain
586,Dicabisagan,PH,2022-02-05 01:44:00,17.0818,122.4157,75.29,84,98,11.32,overcast clouds
587,Dawlatabad,AF,2022-02-05 01:44:00,36.4141,64.9053,45.32,32,0,6.35,clear sky
588,Atar,MR,2022-02-05 01:41:34,20.5169,-13.0499,69.13,12,30,5.41,scattered clouds
589,Greenlaw,GB,2022-02-05 01:44:01,55.7068,-2.4624,36.05,84,18,13.22,few clouds
590,Peniche,PT,2022-02-05 01:44:01,39.3558,-9.3811,54.63,75,97,12.59,overcast clouds
591,Rayachoti,IN,2022-02-05 01:44:01,14.05,78.75,68.61,79,10,2.64,clear sky
592,Batagay,RU,2022-02-05 01:44:02,67.6333,134.6333,-34.37,97,53,1.12,broken clouds
593,Mandalgovi,MN,2022-02-05 01:42:00,45.7625,106.2708,5.72,69,0,8.7,clear sky
594,Chimbote,PE,2022-02-05 01:40:31,-9.0853,-78.5783,69.66,86,11,7.45,few clouds
595,Merauke,ID,2022-02-05 01:45:02,-8.4667,140.3333,85.64,70,63,14.97,broken clouds
596,Amos,CA,2022-02-05 01:45:02,48.5669,-78.1162,-3.73,97,100,2.62,overcast clouds
597,Montepuez,MZ,2022-02-05 01:45:02,-13.1256,38.9997,67.46,98,100,4.88,overcast clouds
598,Washington,US,2022-02-05 01:44:36,47.5001,-120.5015,42.04,96,90,2.13,light snow
599,Sungaipenuh,ID,2022-02-05 01:45:03,-2.0833,101.3833,65.86,94,100,1.99,overcast clouds
600,Pontal Do Parana,BR,2022-02-05 01:45:03,-25.6533,-48.5128,80.73,96,100,2.71,overcast clouds
601,Beringovskiy,RU,2022-02-05 01:45:03,63.05,179.3167,-7.24,86,54,12.19,broken clouds
602,Worksop,GB,2022-02-05 01:45:04,53.3018,-1.124,40.35,89,73,13.8,broken clouds
603,Kupang,ID,2022-02-05 01:45:04,-10.1667,123.5833,83.26,76,32,8.57,scattered clouds
604,Naze,JP,2022-02-05 01:45:04,28.3667,129.4833,54.52,66,97,16.15,overcast clouds
605,Chegdomyn,RU,2022-02-05 01:45:05,51.1167,133.0167,-2.25,90,100,1.86,overcast clouds
606,Santa Cruz Del Norte,CU,2022-02-05 01:45:05,23.1539,-81.9236,75.94,86,5,13.91,clear sky
607,Sorland,NO,2022-02-05 01:45:05,67.667,12.6934,31.46,75,100,27.09,light snow
608,Tawang,IN,2022-02-05 01:45:05,27.5833,91.8667,29.66,93,100,2.86,light snow
609,Baturaja,ID,2022-02-05 01:45:06,-4.1333,104.1667,73.35,98,100,2.17,overcast clouds
610,Portobelo,PA,2022-02-05 01:45:06,9.55,-79.65,79.21,84,7,12.5,clear sky
611,Pittsburg,US,2022-02-05 01:45:06,38.028,-121.8847,61.45,57,0,5.75,clear sky
612,Poya,NC,2022-02-05 01:45:07,-21.35,165.15,84.7,77,100,9.48,overcast clouds
613,Andradina,BR,2022-02-05 01:45:07,-20.8961,-51.3794,73.81,84,98,2.77,moderate rain
614,Polson,US,2022-02-05 01:45:07,47.6936,-114.1632,39.72,66,99,14.0,overcast clouds
615,Buta,CD,2022-02-05 01:45:08,2.7858,24.73,74.8,53,100,2.1,overcast clouds
616,Dasoguz,TM,2022-02-05 01:45:08,41.8363,59.9666,37.51,81,100,9.22,overcast clouds
617,Puteyets,RU,2022-02-05 01:45:08,65.1716,57.091,2.07,98,100,3.91,overcast clouds
618,Zyryanka,RU,2022-02-05 01:45:08,65.75,150.85,-30.15,98,100,1.48,overcast clouds
619,Saint Thomas Mount,IN,2022-02-05 01:45:09,12.9964,80.2031,78.78,89,75,3.44,mist
620,Chiochis,RO,2022-02-05 01:45:09,46.9833,24.1833,24.6,96,90,1.59,overcast clouds
621,Nara,JP,2022-02-05 01:43:14,34.6851,135.8049,38.97,62,76,15.79,broken clouds
622,Kaitangata,NZ,2022-02-05 01:45:09,-46.2817,169.8464,58.32,52,17,8.12,few clouds
623,Acari,PE,2022-02-05 01:45:10,-15.4311,-74.6158,72.86,76,8,3.38,clear sky
624,Candolim,IN,2022-02-05 01:45:10,15.5181,73.7626,68.0,94,69,5.75,broken clouds
625,Road Town,VG,2022-02-05 01:43:36,18.4167,-64.6167,75.24,78,20,11.5,few clouds
626,Rorvik,NO,2022-02-05 01:45:10,64.8621,11.2373,38.48,87,100,38.34,overcast clouds
627,Flers,FR,2022-02-05 01:45:11,48.7372,-0.5747,37.65,96,100,4.9,overcast clouds
628,Santa Rosa,PH,2022-02-05 01:45:11,14.3122,121.1114,86.09,67,46,18.5,scattered clouds
629,Ossora,RU,2022-02-05 01:45:11,59.2353,163.0719,10.85,76,100,7.02,overcast clouds
630,San Quintin,MX,2022-02-05 01:45:12,30.4833,-115.95,57.06,57,2,3.27,clear sky
631,Honningsvag,NO,2022-02-05 01:45:12,70.9821,25.9704,20.75,79,99,29.8,overcast clouds
632,Khirkiya,IN,2022-02-05 01:45:12,22.1674,76.8605,55.94,37,2,3.56,clear sky
633,Daru,PG,2022-02-05 01:45:12,-9.0763,143.2092,84.96,68,100,11.34,overcast clouds
634,Princesa Isabel,BR,2022-02-05 01:45:13,-7.7367,-37.9933,76.87,55,100,3.2,overcast clouds
635,Manadhoo,MV,2022-02-05 01:45:13,5.7667,73.3833,81.19,67,43,10.54,scattered clouds
636,Vardo,NO,2022-02-05 01:45:13,70.3705,31.1107,22.21,92,100,31.85,light snow
637,Fethiye,TR,2022-02-05 01:45:13,36.6217,29.1164,42.67,49,0,7.96,clear sky
638,Nelson Bay,AU,2022-02-05 01:45:14,-32.7167,152.15,76.28,59,43,4.0,scattered clouds
639,Erenhot,CN,2022-02-05 01:45:14,43.6475,111.9767,5.47,84,11,10.27,few clouds
640,Waitati,NZ,2022-02-05 01:45:14,-45.75,170.5667,59.09,54,99,5.95,overcast clouds
641,Shu,KZ,2022-02-05 01:45:15,43.5983,73.7614,28.8,61,0,3.18,clear sky
642,Barra Do Garcas,BR,2022-02-05 01:46:15,-15.89,-52.2567,74.8,88,91,1.77,overcast clouds
643,Hamilton,US,2022-02-05 01:41:18,39.1834,-84.5333,22.44,80,100,4.61,overcast clouds
644,Nehe,CN,2022-02-05 01:46:15,48.4833,124.8333,0.97,85,81,4.38,broken clouds
645,Kankon,IN,2022-02-05 01:46:16,15.0167,74.0167,67.8,81,95,5.14,overcast clouds
646,Kankakee,US,2022-02-05 01:46:16,41.15,-87.8667,19.81,88,100,12.66,overcast clouds
647,Domanivka,UA,2022-02-05 01:46:16,47.6319,30.9885,26.38,64,64,5.3,broken clouds
648,Floro,NO,2022-02-05 01:46:17,61.5996,5.0328,40.96,52,75,35.68,broken clouds
649,Ucluelet,CA,2022-02-05 01:46:17,48.9329,-125.5528,45.95,94,98,5.99,overcast clouds
650,Caldwell,US,2022-02-05 01:46:17,43.6629,-116.6874,37.6,67,0,9.22,clear sky
651,Igarka,RU,2022-02-05 01:46:18,67.4667,86.5833,6.49,96,100,9.6,light snow
652,Bossangoa,CF,2022-02-05 01:46:18,6.4926,17.4552,72.1,16,100,4.88,overcast clouds
653,Artvin,TR,2022-02-05 01:46:18,41.1667,41.8333,29.48,97,100,5.23,snow
654,Gimli,CA,2022-02-05 01:46:19,50.6336,-96.9907,-12.98,70,99,6.91,overcast clouds
655,Bilibino,RU,2022-02-05 01:46:19,68.0546,166.4372,-4.97,79,0,4.54,clear sky
656,Esna,EG,2022-02-05 01:46:20,25.2934,32.554,46.42,57,0,7.18,clear sky
657,Mustasaari,FI,2022-02-05 01:46:20,63.1142,21.6822,31.95,100,100,13.8,overcast clouds
658,Puerto Maldonado,PE,2022-02-05 01:46:20,-12.6,-69.1833,73.08,98,98,3.02,overcast clouds
659,Severodvinsk,RU,2022-02-05 01:46:21,64.5635,39.8302,-9.29,96,93,9.8,overcast clouds
660,Kondinskoye,RU,2022-02-05 01:46:21,59.6481,67.41,20.12,96,100,5.37,light snow
661,Santa Isabel,BR,2022-02-05 01:46:21,-23.3156,-46.2214,76.3,96,100,3.38,overcast clouds
662,Tshikapa,CD,2022-02-05 01:46:21,-6.4167,20.8,66.6,97,100,1.25,overcast clouds
663,Zlobin,HR,2022-02-05 01:46:22,45.2924,14.6541,41.38,93,75,6.91,broken clouds
664,Amahai,ID,2022-02-05 01:46:22,-3.3333,128.9167,86.88,62,83,2.24,broken clouds
665,Cam Ranh,VN,2022-02-05 01:46:22,11.9214,109.1591,78.76,73,40,19.57,scattered clouds
666,Marzuq,YE,2022-02-05 01:46:22,14.4,46.4667,61.86,29,0,5.55,clear sky
667,San Miguel De Cauri,PE,2022-02-05 01:46:23,-10.1,-76.5833,46.67,91,99,1.19,overcast clouds
668,Mityana,UG,2022-02-05 01:46:23,0.4175,32.0228,65.66,65,100,1.23,overcast clouds
669,Olafsvik,IS,2022-02-05 01:46:23,64.8945,-23.7142,27.25,67,100,22.17,overcast clouds
670,Klyuchevskiy,RU,2022-02-05 01:46:23,53.5317,119.4519,3.69,71,100,3.4,overcast clouds
671,Rio De Janeiro,BR,2022-02-05 01:46:15,-22.9028,-43.2075,82.36,83,40,2.3,scattered clouds
672,Thinadhoo,MV,2022-02-05 01:46:24,0.5333,72.9333,81.72,73,100,12.3,overcast clouds
673,Ixtapa,MX,2022-02-05 01:44:27,20.7,-105.2,65.84,86,8,1.68,clear sky
674,Mastic Beach,US,2022-02-05 01:46:24,40.7668,-72.8521,33.98,90,100,1.99,overcast clouds
675,Sola,VU,2022-02-05 01:46:25,-13.8833,167.55,82.51,77,100,21.65,overcast clouds
676,Cornwall,CA,2022-02-05 01:46:18,45.0181,-74.7281,11.44,67,100,5.75,overcast clouds
677,Uzhur,RU,2022-02-05 01:46:25,55.3036,89.8339,12.72,90,100,6.73,overcast clouds
